id,state,district,crop,success_rate
959,Madhya Pradesh,TIKAMGARH,Soyabean,0.974259067747586
960,Madhya Pradesh,TIKAMGARH,Barley,0.996322217266694
961,Madhya Pradesh,TIKAMGARH,Wheat,0.836928551545785
962,Madhya Pradesh,TIKAMGARH,Rice,0.820656578096359
963,Madhya Pradesh,TIKAMGARH,Sugarcane,0.993807964332566
964,Madhya Pradesh,UJJAIN,Jowar,0.799166362098623
965,Madhya Pradesh,UJJAIN,Soyabean,0.961384723884349
966,Madhya Pradesh,UJJAIN,Barley,0.996322217266694
967,Madhya Pradesh,UJJAIN,Wheat,0.8452875298782
968,Madhya Pradesh,UJJAIN,Sugarcane,1
969,Madhya Pradesh,UJJAIN,Groundnut,0.915255417328348
970,Madhya Pradesh,UMARIA,Jowar,0.807498963927558
971,Madhya Pradesh,UMARIA,Rice,0.813435169934052
972,Madhya Pradesh,UMARIA,Barley,0.991990019108791
973,Madhya Pradesh,UMARIA,Wheat,0.84605377361948
974,Madhya Pradesh,UMARIA,Soyabean,0.914651674076987
975,Madhya Pradesh,VIDISHA,Groundnut,0.926708322827325
976,Madhya Pradesh,VIDISHA,Jowar,0.791456277086097
977,Madhya Pradesh,VIDISHA,Soyabean,0.994901645216404
978,Madhya Pradesh,VIDISHA,Barley,0.994756437176572
979,Madhya Pradesh,VIDISHA,Wheat,0.841155812878326
980,Madhya Pradesh,VIDISHA,Rice,0.820656578096359
981,Madhya Pradesh,VIDISHA,Sugarcane,1
982,Maharashtra,AHMEDNAGAR,Millet,1
983,Maharashtra,AHMEDNAGAR,Jowar,0.80236821467184
984,Maharashtra,AHMEDNAGAR,Tea,0.99910469655775
985,Maharashtra,AHMEDNAGAR,Rice,0.820656578096359
986,Maharashtra,AHMEDNAGAR,Sugarcane,0.99752890657429
987,Maharashtra,AHMEDNAGAR,Wheat,0.836377344586996
988,Maharashtra,AHMEDNAGAR,Groundnut,0.902990685523278
989,Maharashtra,AHMEDNAGAR,Soyabean,0.973990800780448
990,Maharashtra,AKOLA,Millet,0.996398115920028
991,Maharashtra,AKOLA,Jowar,0.813219766040616
992,Maharashtra,AKOLA,Rice,0.798434355874137
993,Maharashtra,AKOLA,Wheat,0.814749175909744
994,Maharashtra,AKOLA,Groundnut,0.899291340679382
995,Maharashtra,AKOLA,Soyabean,0.996970970237108
996,Maharashtra,AKOLA,Sugarcane,0.985028953698379
997,Maharashtra,AMRAVATI,Millet,1
998,Maharashtra,AMRAVATI,Jowar,0.806521881395899
999,Maharashtra,AMRAVATI,Rice,0.820656578096359
1000,Maharashtra,AMRAVATI,Wheat,0.829241085460575
1001,Maharashtra,AMRAVATI,Groundnut,0.923300745734075
1002,Maharashtra,AMRAVATI,Soyabean,0.996970970237108
1003,Maharashtra,AMRAVATI,Sugarcane,1
1004,Maharashtra,BEED,Millet,1
1005,Maharashtra,BEED,Jowar,0.806240079666132
1006,Maharashtra,BEED,Rice,0.81897715225469
1007,Maharashtra,BEED,Wheat,0.819690117878752
1008,Maharashtra,BEED,Groundnut,0.926708322827325
1009,Maharashtra,BEED,Soyabean,0.996970970237108
1010,Maharashtra,BEED,Sugarcane,1
1011,Maharashtra,BHANDARA,Jowar,0.809851044744118
1012,Maharashtra,BHANDARA,Rice,0.804880853328187
1013,Maharashtra,BHANDARA,Wheat,0.836552112321887
1014,Maharashtra,BHANDARA,Soyabean,0.996970970237108
1015,Maharashtra,BHANDARA,Sugarcane,0.998022126858984
1016,Maharashtra,BULDHANA,Millet,1
1017,Maharashtra,BULDHANA,Jowar,0.807800658825112
1018,Maharashtra,BULDHANA,Rice,0.76019146181729
1019,Maharashtra,BULDHANA,Wheat,0.837870358030564
1020,Maharashtra,BULDHANA,Groundnut,0.926476787398729
1021,Maharashtra,BULDHANA,Soyabean,0.986851601732884
1022,Maharashtra,BULDHANA,Sugarcane,1
1023,Maharashtra,CHANDRAPUR,Jowar,0.790645047147124
1024,Maharashtra,CHANDRAPUR,Rice,0.805981627280648
1025,Maharashtra,CHANDRAPUR,Wheat,0.84605377361948
1026,Maharashtra,CHANDRAPUR,Soyabean,0.996970970237108
1027,Maharashtra,DHULE,Millet,0.994706729414083
1028,Maharashtra,DHULE,Jowar,0.811011046004904
1029,Maharashtra,DHULE,Tea,0.99910469655775
1030,Maharashtra,DHULE,Rice,0.820656578096359
1031,Maharashtra,DHULE,Sugarcane,0.973165069557114
1032,Maharashtra,DHULE,Wheat,0.822257220157508
1033,Maharashtra,DHULE,Groundnut,0.926708322827325
1034,Maharashtra,DHULE,Soyabean,0.996970970237108
1035,Maharashtra,GADCHIROLI,Rice,0.792719904425043
1036,Maharashtra,GADCHIROLI,Jowar,0.794383285961094
1037,Maharashtra,GADCHIROLI,Wheat,0.83530831036041
1038,Maharashtra,GADCHIROLI,Soyabean,0.995686729292772
1039,Maharashtra,GONDIA,Jowar,0.813219766040616
1040,Maharashtra,GONDIA,Rice,0.812886069722329
1041,Maharashtra,GONDIA,Wheat,0.838357248696097
1042,Maharashtra,GONDIA,Sugarcane,0.970876058036498
1043,Maharashtra,HINGOLI,Soyabean,0.996970970237108
1044,Maharashtra,HINGOLI,Groundnut,0.926708322827325
1045,Maharashtra,HINGOLI,Sugarcane,1
1046,Maharashtra,HINGOLI,Millet,0.962704576367864
1047,Maharashtra,HINGOLI,Jowar,0.813219766040616
1048,Maharashtra,HINGOLI,Rice,0.820656578096359
1049,Maharashtra,HINGOLI,Wheat,0.84605377361948
1050,Maharashtra,JALGAON,Millet,1
1051,Maharashtra,JALGAON,Jowar,0.807275679171802
1052,Maharashtra,JALGAON,Rice,0.815488078391444
1053,Maharashtra,JALGAON,Sugarcane,1
1054,Maharashtra,JALGAON,Wheat,0.833046513254212
1055,Maharashtra,JALGAON,Groundnut,0.926708322827325
1056,Maharashtra,JALGAON,Soyabean,0.995725961037758
1057,Maharashtra,JALNA,Millet,0.988342536388543
1058,Maharashtra,JALNA,Jowar,0.795427553161289
1059,Maharashtra,JALNA,Rice,0.819638919507909
1060,Maharashtra,JALNA,Wheat,0.833498656063228
1061,Maharashtra,JALNA,Groundnut,0.926519545899598
1062,Maharashtra,JALNA,Soyabean,0.996744571598359
1063,Maharashtra,JALNA,Sugarcane,0.994007927987115
1064,Maharashtra,KOLHAPUR,Jowar,0.773375688472306
1065,Maharashtra,KOLHAPUR,Tea,0.99910469655775
1066,Maharashtra,KOLHAPUR,Rice,0.756951903174433
1067,Maharashtra,KOLHAPUR,Wheat,0.845963794686548
1068,Maharashtra,KOLHAPUR,Groundnut,0.921924293173308
1069,Maharashtra,KOLHAPUR,Soyabean,0.996970970237108
1070,Maharashtra,KOLHAPUR,Sugarcane,0.976661769168853
1071,Maharashtra,LATUR,Millet,1
1072,Maharashtra,LATUR,Jowar,0.813219766040616
1073,Maharashtra,LATUR,Rice,0.820656578096359
1074,Maharashtra,LATUR,Wheat,0.84605377361948
1075,Maharashtra,LATUR,Groundnut,0.925326807144254
1076,Maharashtra,LATUR,Soyabean,0.996970970237108
1077,Maharashtra,LATUR,Sugarcane,1
1078,Maharashtra,NAGPUR,Jowar,0.80672526275366
1079,Maharashtra,NAGPUR,Rice,0.81100792307064
1080,Maharashtra,NAGPUR,Wheat,0.842969724498859
1081,Maharashtra,NAGPUR,Groundnut,0.926708322827325
1082,Maharashtra,NAGPUR,Soyabean,0.996970970237108
1083,Maharashtra,NAGPUR,Sugarcane,1
1084,Maharashtra,NANDED,Millet,1
1085,Maharashtra,NANDED,Jowar,0.813219766040616
1086,Maharashtra,NANDED,Rice,0.820656578096359
1087,Maharashtra,NANDED,Wheat,0.827706385100073
1088,Maharashtra,NANDED,Groundnut,0.926708322827325
1089,Maharashtra,NANDED,Soyabean,0.996970970237108
1090,Maharashtra,NANDED,Sugarcane,1
1091,Maharashtra,NANDURBAR,Groundnut,0.926708322827325
1092,Maharashtra,NANDURBAR,Rice,0.792979509030386
1093,Maharashtra,NANDURBAR,Soyabean,0.996970970237108
1094,Maharashtra,NANDURBAR,Wheat,0.823749725809974
1095,Maharashtra,NANDURBAR,Sugarcane,1
1096,Maharashtra,NANDURBAR,Millet,1
1097,Maharashtra,NANDURBAR,Jowar,0.797199651190441
1098,Maharashtra,NANDURBAR,Tea,0.99910469655775
1099,Maharashtra,NASHIK,Millet,1
1100,Maharashtra,NASHIK,Jowar,0.813219766040616
1101,Maharashtra,NASHIK,Tea,0.974778589011534
1102,Maharashtra,NASHIK,Rice,0.799701656347365
1103,Maharashtra,NASHIK,Sugarcane,1
1104,Maharashtra,NASHIK,Wheat,0.835889881231297
1105,Maharashtra,NASHIK,Groundnut,0.926708322827325
1106,Maharashtra,NASHIK,Soyabean,0.996970970237108
1107,Maharashtra,OSMANABAD,Millet,0.963227638286508
1108,Maharashtra,OSMANABAD,Jowar,0.803731325986279
1109,Maharashtra,OSMANABAD,Rice,0.820633563953589
1110,Maharashtra,OSMANABAD,Wheat,0.819420983887646
1111,Maharashtra,OSMANABAD,Groundnut,0.891771670018713
1112,Maharashtra,OSMANABAD,Soyabean,0.957680749821788
1113,Maharashtra,OSMANABAD,Sugarcane,0.999575131979412
1114,Maharashtra,PARBHANI,Millet,0.989179752200037
1115,Maharashtra,PARBHANI,Jowar,0.797231048351475
1116,Maharashtra,PARBHANI,Rice,0.820656578096359
1117,Maharashtra,PARBHANI,Wheat,0.843860685387665
1118,Maharashtra,PARBHANI,Groundnut,0.926708322827325
1119,Maharashtra,PARBHANI,Soyabean,0.99358660917716
1120,Maharashtra,PARBHANI,Sugarcane,1
1121,Maharashtra,PUNE,Millet,0.998317258320138
1122,Maharashtra,PUNE,Jowar,0.804840867305735
1123,Maharashtra,PUNE,Tea,0.99910469655775
1124,Maharashtra,PUNE,Rice,0.75186426700062
1125,Maharashtra,PUNE,Sugarcane,0.997944236411199
1126,Maharashtra,PUNE,Wheat,0.82467125968643
1127,Maharashtra,PUNE,Groundnut,0.91437863535728
1128,Maharashtra,PUNE,Soyabean,0.976245177764314
1129,Maharashtra,RAIGAD,Tea,0.998252877854496
1130,Maharashtra,RAIGAD,Rice,0.814642250819977
1131,Maharashtra,RATNAGIRI,Tea,0.99393760168573
1132,Maharashtra,RATNAGIRI,Rice,0.813572482623092
1133,Maharashtra,RATNAGIRI,Groundnut,0.912764967707499
1134,Maharashtra,SANGLI,Millet,0.960611559622319
1135,Maharashtra,SANGLI,Jowar,0.812034347867268
1136,Maharashtra,SANGLI,Tea,0.99670913622943
1137,Maharashtra,SANGLI,Rice,0.815089292834661
1138,Maharashtra,SANGLI,Wheat,0.822307403004931
1139,Maharashtra,SANGLI,Groundnut,0.895161492790702
1140,Maharashtra,SANGLI,Soyabean,0.992530778505125
1141,Maharashtra,SANGLI,Sugarcane,0.983791054088687
1142,Maharashtra,SATARA,Millet,0.988146198014346
1143,Maharashtra,SATARA,Jowar,0.810352680055169
1144,Maharashtra,SATARA,Tea,0.99910469655775
1145,Maharashtra,SATARA,Rice,0.802722460626919
1146,Maharashtra,SATARA,Wheat,0.81440370406386
1147,Maharashtra,SATARA,Groundnut,0.922239595991945
1148,Maharashtra,SATARA,Soyabean,0.996970970237108
1149,Maharashtra,SATARA,Sugarcane,0.991036563694222
1150,Maharashtra,SINDHUDURG,Tea,0.997666366662807
1151,Maharashtra,SINDHUDURG,Rice,0.820656578096359
1152,Maharashtra,SINDHUDURG,Groundnut,0.907435027628469
1153,Maharashtra,SOLAPUR,Millet,0.991185250893288
1154,Maharashtra,SOLAPUR,Jowar,0.813219766040616
1155,Maharashtra,SOLAPUR,Rice,0.718916780055547
1156,Maharashtra,SOLAPUR,Sugarcane,0.998463124844975
1157,Maharashtra,SOLAPUR,Wheat,0.823362893002067
1158,Maharashtra,SOLAPUR,Groundnut,0.900384565438238
1159,Maharashtra,SOLAPUR,Soyabean,0.975617900008058
1160,Maharashtra,THANE,Tea,0.994674078003406
1161,Maharashtra,THANE,Rice,0.808277308705802
1162,Maharashtra,THANE,Groundnut,0.926708322827325
1163,Maharashtra,WARDHA,Jowar,0.813219766040616
1164,Maharashtra,WARDHA,Rice,0.820656578096359
1165,Maharashtra,WARDHA,Wheat,0.84605377361948
1166,Maharashtra,WARDHA,Groundnut,0.926708322827325
1167,Maharashtra,WARDHA,Soyabean,0.996970970237108
1168,Maharashtra,WARDHA,Sugarcane,1
1169,Maharashtra,WASHIM,Millet,1
1170,Maharashtra,WASHIM,Groundnut,0.926708322827325
1171,Maharashtra,WASHIM,Jowar,0.804570326660207
1172,Maharashtra,WASHIM,Rice,0.787220211015561
1173,Maharashtra,WASHIM,Soyabean,0.996970970237108
1174,Maharashtra,WASHIM,Wheat,0.824376830566713
1175,Maharashtra,WASHIM,Sugarcane,0.994805828052026
1176,Maharashtra,YAVATMAL,Millet,1
1177,Maharashtra,YAVATMAL,Jowar,0.769424025909972
1178,Maharashtra,YAVATMAL,Rice,0.801496746558223
1179,Maharashtra,YAVATMAL,Wheat,0.837664800464617
1180,Maharashtra,YAVATMAL,Groundnut,0.910024606219094
1181,Maharashtra,YAVATMAL,Soyabean,0.996970970237108
1182,Maharashtra,YAVATMAL,Sugarcane,1
1183,Punjab,AMRITSAR,Millet,1
1184,Punjab,AMRITSAR,Rice,0.820656578096359
1185,Punjab,AMRITSAR,Wheat,0.84501852240364
1186,Punjab,AMRITSAR,Sugarcane,0.995131329217602
1187,Punjab,BARNALA,Rice,0.818382844505643
1188,Punjab,BARNALA,Barley,0.99281344533687
1189,Punjab,BARNALA,Wheat,0.84605377361948
1190,Punjab,BARNALA,Sugarcane,1
1191,Punjab,BATHINDA,Millet,1
1192,Punjab,BATHINDA,Groundnut,0.919368873286041
1193,Punjab,BATHINDA,Rice,0.820656578096359
1194,Punjab,BATHINDA,Barley,0.996322217266694
1195,Punjab,BATHINDA,Wheat,0.84605377361948
1196,Punjab,BATHINDA,Sugarcane,1
1197,Punjab,FARIDKOT,Groundnut,0.926708322827325
1198,Punjab,FARIDKOT,Rice,0.820656578096359
1199,Punjab,FARIDKOT,Barley,0.996322217266694
1200,Punjab,FARIDKOT,Wheat,0.835189634707107
1201,Punjab,FARIDKOT,Sugarcane,1
1202,Punjab,FATEHGARH SAHIB,Rice,0.820656578096359
1203,Punjab,FATEHGARH SAHIB,Barley,0.988914809859286
1204,Punjab,FATEHGARH SAHIB,Wheat,0.84605377361948
1205,Punjab,FATEHGARH SAHIB,Sugarcane,0.993483903031642
1206,Punjab,FATEHGARH SAHIB,Millet,1
1207,Punjab,FAZILKA,Rice,0.807680171133332
1208,Punjab,FAZILKA,Barley,0.996322217266694
1209,Punjab,FAZILKA,Wheat,0.838751292547753
1210,Punjab,FIROZEPUR,Rice,0.817347417812927
1211,Punjab,FIROZEPUR,Barley,0.996322217266694
1212,Punjab,FIROZEPUR,Wheat,0.840708827584579
1213,Punjab,FIROZEPUR,Sugarcane,1
1214,Punjab,GURDASPUR,Rice,0.820656578096359
1215,Punjab,GURDASPUR,Wheat,0.842934918432539
1216,Punjab,GURDASPUR,Sugarcane,1
1217,Punjab,HOSHIARPUR,Groundnut,0.926708322827325
1218,Punjab,HOSHIARPUR,Rice,0.81613517257162
1219,Punjab,HOSHIARPUR,Wheat,0.84605377361948
1220,Punjab,HOSHIARPUR,Sugarcane,0.996657987975843
1221,Punjab,JALANDHAR,Rice,0.820656578096359
1222,Punjab,JALANDHAR,Wheat,0.844938053701907
1223,Punjab,JALANDHAR,Sugarcane,0.997747230383484
1224,Punjab,KAPURTHALA,Rice,0.818911628435367
1225,Punjab,KAPURTHALA,Wheat,0.84605377361948
1226,Punjab,KAPURTHALA,Sugarcane,0.995069470910952
1227,Punjab,LUDHIANA,Rice,0.820656578096359
1228,Punjab,LUDHIANA,Barley,0.995519004415288
1229,Punjab,LUDHIANA,Wheat,0.84605377361948
1230,Punjab,LUDHIANA,Sugarcane,0.995928539884071
1231,Punjab,MANSA,Millet,0.99349593495935
1232,Punjab,MANSA,Groundnut,0.926708322827325
1233,Punjab,MANSA,Rice,0.820656578096359
1234,Punjab,MANSA,Barley,0.996322217266694
1235,Punjab,MANSA,Wheat,0.84605377361948
1236,Punjab,MANSA,Sugarcane,1
1237,Punjab,MOGA,Rice,0.820656578096359
1238,Punjab,MOGA,Barley,0.98798888393336
1239,Punjab,MOGA,Wheat,0.84605377361948
1240,Punjab,MOGA,Sugarcane,0.980821917808219
1241,Punjab,MUKTSAR,Rice,0.820241257076067
1242,Punjab,MUKTSAR,Barley,0.996322217266694
1243,Punjab,MUKTSAR,Wheat,0.845426468192022
1244,Punjab,MUKTSAR,Sugarcane,0.985677888989991
1245,Punjab,MUKTSAR,Millet,1
1246,Punjab,MUKTSAR,Groundnut,0.886708322827325
1247,Punjab,NAWANSHAHR,Rice,0.819120415757543
1248,Punjab,NAWANSHAHR,Wheat,0.84605377361948
1249,Punjab,NAWANSHAHR,Sugarcane,0.999274311343396
1250,Punjab,PATHANKOT,Rice,0.820656578096359
1251,Punjab,PATHANKOT,Wheat,0.84605377361948
1252,Punjab,PATHANKOT,Sugarcane,1
1253,Punjab,PATIALA,Rice,0.817942771569431
1254,Punjab,PATIALA,Barley,0.974998392885147
1255,Punjab,PATIALA,Wheat,0.842749837317558
1256,Punjab,PATIALA,Sugarcane,0.990116093700182
1257,Punjab,RUPNAGAR,Rice,0.819571923984073
1258,Punjab,RUPNAGAR,Barley,0.996322217266694
1259,Punjab,RUPNAGAR,Wheat,0.83827257820587
1260,Punjab,RUPNAGAR,Sugarcane,1
1261,Punjab,RUPNAGAR,Millet,1
1262,Punjab,S.A.S NAGAR,Millet,1
1263,Punjab,S.A.S NAGAR,Rice,0.80909895788526
1264,Punjab,S.A.S NAGAR,Wheat,0.831108409850959
1265,Punjab,S.A.S NAGAR,Sugarcane,0.994505494505494
1266,Punjab,SANGRUR,Millet,0.992592592592592
1267,Punjab,SANGRUR,Groundnut,0.926708322827325
1268,Punjab,SANGRUR,Rice,0.819152426338583
1269,Punjab,SANGRUR,Barley,0.996322217266694
1270,Punjab,SANGRUR,Wheat,0.84605377361948
1271,Punjab,SANGRUR,Sugarcane,0.999841694487647
1272,Punjab,TARN TARAN,Rice,0.810708290233825
1273,Punjab,TARN TARAN,Wheat,0.841342460610178
1274,Punjab,TARN TARAN,Sugarcane,0.994520547945206
1275,Rajasthan,AJMER,Millet,1
1276,Rajasthan,AJMER,Groundnut,0.906933987146927
1277,Rajasthan,AJMER,Jowar,0.813219766040616
1278,Rajasthan,AJMER,Barley,0.985089342072642
1279,Rajasthan,AJMER,Wheat,0.84605377361948
1280,Rajasthan,ALWAR,Millet,0.993982137332347
1281,Rajasthan,ALWAR,Groundnut,0.926708322827325
1282,Rajasthan,ALWAR,Jowar,0.813219766040616
1283,Rajasthan,ALWAR,Rice,0.802147589433335
1284,Rajasthan,ALWAR,Sugarcane,1
1285,Rajasthan,ALWAR,Barley,0.996322217266694
1286,Rajasthan,ALWAR,Wheat,0.843886741230657
1287,Rajasthan,BANSWARA,Jowar,0.813219766040616
1288,Rajasthan,BANSWARA,Rice,0.811036521031175
1289,Rajasthan,BANSWARA,Soyabean,0.992835539551933
1290,Rajasthan,BANSWARA,Sugarcane,1
1291,Rajasthan,BANSWARA,Barley,0.996322217266694
1292,Rajasthan,BANSWARA,Wheat,0.843748427573776
1293,Rajasthan,BANSWARA,Groundnut,0.896022290002451
1294,Rajasthan,BARAN,Millet,1
1295,Rajasthan,BARAN,Groundnut,0.926708322827325
1296,Rajasthan,BARAN,Jowar,0.78167123293009
1297,Rajasthan,BARAN,Rice,0.813114908406802
1298,Rajasthan,BARAN,Soyabean,0.996970970237108
1299,Rajasthan,BARAN,Barley,0.996322217266694
1300,Rajasthan,BARAN,Wheat,0.833060425577308
1301,Rajasthan,BARMER,Millet,1
1302,Rajasthan,BARMER,Jowar,0.801360599855208
1303,Rajasthan,BARMER,Wheat,0.84605377361948
1304,Rajasthan,BARMER,Groundnut,0.90781738572096
1305,Rajasthan,BHARATPUR,Millet,0.992169949960997
1306,Rajasthan,BHARATPUR,Jowar,0.813219766040616
1307,Rajasthan,BHARATPUR,Rice,0.811732379670568
1308,Rajasthan,BHARATPUR,Sugarcane,1
1309,Rajasthan,BHARATPUR,Barley,0.993746026961114
1310,Rajasthan,BHARATPUR,Wheat,0.836946678222725
1311,Rajasthan,BHILWARA,Millet,0.996756404604493
1312,Rajasthan,BHILWARA,Groundnut,0.915910774012396
1313,Rajasthan,BHILWARA,Jowar,0.813219766040616
1314,Rajasthan,BHILWARA,Soyabean,0.996828003218339
1315,Rajasthan,BHILWARA,Sugarcane,1
1316,Rajasthan,BHILWARA,Barley,0.980399968109437
1317,Rajasthan,BHILWARA,Wheat,0.843433446484319
1318,Rajasthan,BHILWARA,Rice,0.820656578096359
1319,Rajasthan,BIKANER,Millet,1
1320,Rajasthan,BIKANER,Groundnut,0.923440825527273
1321,Rajasthan,BIKANER,Jowar,0.813219766040616
1322,Rajasthan,BIKANER,Barley,0.980453965407699
1323,Rajasthan,BIKANER,Wheat,0.830351824641127
1324,Rajasthan,BUNDI,Millet,1
1325,Rajasthan,BUNDI,Groundnut,0.926708322827325
1326,Rajasthan,BUNDI,Jowar,0.786932295268337
1327,Rajasthan,BUNDI,Rice,0.820656578096359
1328,Rajasthan,BUNDI,Soyabean,0.996970970237108
1329,Rajasthan,BUNDI,Sugarcane,1
1330,Rajasthan,BUNDI,Barley,0.996322217266694
1331,Rajasthan,BUNDI,Wheat,0.842987340595545
1332,Rajasthan,CHITTORGARH,Groundnut,0.919404065431688
1333,Rajasthan,CHITTORGARH,Jowar,0.809715542973707
1334,Rajasthan,CHITTORGARH,Rice,0.820656578096359
1335,Rajasthan,CHITTORGARH,Soyabean,0.992483205865802
1336,Rajasthan,CHITTORGARH,Sugarcane,0.997152223370506
1337,Rajasthan,CHITTORGARH,Barley,0.990201133502046
1338,Rajasthan,CHITTORGARH,Wheat,0.835579547972654
1339,Rajasthan,CHURU,Millet,1
1340,Rajasthan,CHURU,Groundnut,0.903279901283797
1341,Rajasthan,CHURU,Barley,0.996322217266694
1342,Rajasthan,CHURU,Wheat,0.843368014221494
1343,Rajasthan,DAUSA,Millet,0.994881058913136
1344,Rajasthan,DAUSA,Groundnut,0.92002626794002
1345,Rajasthan,DAUSA,Jowar,0.806638789621957
1346,Rajasthan,DAUSA,Barley,0.990495829035082
1347,Rajasthan,DAUSA,Wheat,0.833873553185672
1348,Rajasthan,DHOLPUR,Millet,0.996256561527698
1349,Rajasthan,DHOLPUR,Groundnut,0.926708322827325
1350,Rajasthan,DHOLPUR,Jowar,0.813219766040616
1351,Rajasthan,DHOLPUR,Rice,0.81488037512696
1352,Rajasthan,DHOLPUR,Sugarcane,0.997706933764537
1353,Rajasthan,DHOLPUR,Barley,0.98815519709866
1354,Rajasthan,DHOLPUR,Wheat,0.843254743052436
1355,Rajasthan,DUNGARPUR,Jowar,0.803712802180506
1356,Rajasthan,DUNGARPUR,Rice,0.810713491352262
1357,Rajasthan,DUNGARPUR,Sugarcane,1
1358,Rajasthan,DUNGARPUR,Barley,0.992513027035922
1359,Rajasthan,DUNGARPUR,Wheat,0.845543933029612
1360,Rajasthan,DUNGARPUR,Millet,0.796196930069183
1361,Rajasthan,DUNGARPUR,Soyabean,0.976634730948108
1362,Rajasthan,GANGANAGAR,Millet,1
1363,Rajasthan,GANGANAGAR,Groundnut,0.925134296764433
1364,Rajasthan,GANGANAGAR,Rice,0.820656578096359
1365,Rajasthan,GANGANAGAR,Sugarcane,0.992338381141852
1366,Rajasthan,GANGANAGAR,Barley,0.996322217266694
1367,Rajasthan,GANGANAGAR,Wheat,0.844783235913493
1368,Rajasthan,HANUMANGARH,Millet,1
1369,Rajasthan,HANUMANGARH,Groundnut,0.907222930504425
1370,Rajasthan,HANUMANGARH,Jowar,0.813219766040616
1371,Rajasthan,HANUMANGARH,Rice,0.820656578096359
1372,Rajasthan,HANUMANGARH,Barley,0.994605690601901
1373,Rajasthan,HANUMANGARH,Wheat,0.84605377361948
1374,Rajasthan,JAIPUR,Millet,1
1375,Rajasthan,JAIPUR,Groundnut,0.917576492210757
1376,Rajasthan,JAIPUR,Jowar,0.791808734697528
1377,Rajasthan,JAIPUR,Sugarcane,1
1378,Rajasthan,JAIPUR,Barley,0.982120713943243
1379,Rajasthan,JAIPUR,Wheat,0.84605377361948
1380,Rajasthan,JAISALMER,Millet,1
1381,Rajasthan,JAISALMER,Groundnut,0.918470382462873
1382,Rajasthan,JAISALMER,Jowar,0.786386591936182
1383,Rajasthan,JAISALMER,Wheat,0.84390606741914
1384,Rajasthan,JALORE,Millet,1
1385,Rajasthan,JALORE,Jowar,0.81009874608891
1386,Rajasthan,JALORE,Barley,0.996322217266694
1387,Rajasthan,JALORE,Wheat,0.84605377361948
1388,Rajasthan,JALORE,Groundnut,0.90692167559687
1389,Rajasthan,JHALAWAR,Groundnut,0.926708322827325
1390,Rajasthan,JHALAWAR,Jowar,0.770853404609468
1391,Rajasthan,JHALAWAR,Rice,0.8135875517674
1392,Rajasthan,JHALAWAR,Soyabean,0.996970970237108
1393,Rajasthan,JHALAWAR,Barley,0.986090871486445
1394,Rajasthan,JHALAWAR,Wheat,0.82639310821285
1395,Rajasthan,JHUNJHUNU,Millet,1
1396,Rajasthan,JHUNJHUNU,Groundnut,0.913594620462415
1397,Rajasthan,JHUNJHUNU,Barley,0.98189953513784
1398,Rajasthan,JHUNJHUNU,Wheat,0.844610924147958
1399,Rajasthan,JODHPUR,Millet,0.945659413100964
1400,Rajasthan,JODHPUR,Groundnut,0.915281860805922
1401,Rajasthan,JODHPUR,Jowar,0.792295306496231
1402,Rajasthan,JODHPUR,Wheat,0.829546623254096
1403,Rajasthan,JODHPUR,Barley,0.985979698955655
1404,Rajasthan,KARAULI,Barley,0.991788815555745
1405,Rajasthan,KARAULI,Wheat,0.83230333195482
1406,Rajasthan,KARAULI,Millet,1
1407,Rajasthan,KARAULI,Groundnut,0.926708322827325
1408,Rajasthan,KARAULI,Jowar,0.813219766040616
1409,Rajasthan,KARAULI,Rice,0.820656578096359
1410,Rajasthan,KARAULI,Sugarcane,1
1411,Rajasthan,KOTA,Groundnut,0.926708322827325
1412,Rajasthan,KOTA,Jowar,0.799413909584762
1413,Rajasthan,KOTA,Rice,0.809406126861105
1414,Rajasthan,KOTA,Soyabean,0.996970970237108
1415,Rajasthan,KOTA,Barley,0.996322217266694
1416,Rajasthan,KOTA,Wheat,0.84605377361948
1417,Rajasthan,NAGAUR,Millet,1
1418,Rajasthan,NAGAUR,Groundnut,0.903168951724183
1419,Rajasthan,NAGAUR,Jowar,0.813219766040616
1420,Rajasthan,NAGAUR,Barley,0.980564644868394
1421,Rajasthan,NAGAUR,Wheat,0.84605377361948
1422,Rajasthan,PALI,Millet,0.992212067474612
1423,Rajasthan,PALI,Groundnut,0.926708322827325
1424,Rajasthan,PALI,Jowar,0.792836854872375
1425,Rajasthan,PALI,Barley,0.996322217266694
1426,Rajasthan,PALI,Wheat,0.84605377361948
1427,Rajasthan,PRATAPGARH,Groundnut,0.919652211175708
1428,Rajasthan,PRATAPGARH,Jowar,0.809712045694494
1429,Rajasthan,PRATAPGARH,Rice,0.820656578096359
1430,Rajasthan,PRATAPGARH,Soyabean,0.996970970237108
1431,Rajasthan,PRATAPGARH,Barley,0.996322217266694
1432,Rajasthan,PRATAPGARH,Wheat,0.84605377361948
1433,Uttar Pradesh,PRATAPGARH,Millet,1
1434,Uttar Pradesh,PRATAPGARH,Sugarcane,1
1435,Rajasthan,RAJSAMAND,Groundnut,0.893881837587574
1436,Rajasthan,RAJSAMAND,Jowar,0.813219766040616
1437,Rajasthan,RAJSAMAND,Rice,0.818370717794381
1438,Rajasthan,RAJSAMAND,Sugarcane,1
1439,Rajasthan,RAJSAMAND,Barley,0.975683572953918
